Filename_david	starts_with_el_or_la
2P25_313732122.WAV	1
1P34_112242111.WAV	1
2P24_412822212.WAV	1
1P7_814731112.WAV	1
1P34_110911212.WAV	1
2P5_410621212.WAV	1
2P17_411111221.WAV	1
2P17_213312221.WAV	1
2P17_411021221.WAV	1
2P24_311821222.WAV	1
2P24_213742122.WAV	1
2P22_210311211.WAV	1
2P12_212142111.WAV	1
2P12_413222221.WAV	1
1P7_113022221.WAV	1
1P7_113332121.WAV	1
2P22_310321211.WAV	1
2P25_113812222.WAV	1
2P25_311241121.WAV	1
1P19_410631112.WAV	1
2P25_213342121.WAV	1
1P17_112322211.WAV	1
1P34_310541112.WAV	1
2P22_113132121.WAV	1
2P17_411511222.WAV	1
2P25_412732112.WAV	1
2P12_410421211.WAV	1
1P29_313542122.WAV	1
2P17_110541112.WAV	1
2P24_413442121.WAV	1
1P34_312412211.WAV	1
2P17_110721212.WAV	1
2P17_311721222.WAV	1
2P24_112922212.WAV	1
1P34_313522222.WAV	1
2P25_311821222.WAV	1
2P25_213922222.WAV	1
1P7_212612212.WAV	1
2P24_313912222.WAV	1
2P5_313632122.WAV	1
2P17_411911222.WAV	1
2P25_110341111.WAV	1
1P34_212042111.WAV	1
2P17_211311221.WAV	1
1P8_213212221.WAV	1
2P29_211231121.WAV	1
1P34_111441121.WAV	1
1P7_112622212.WAV	1
2P25_814212122.WAV	1
2P25_313642122.WAV	1
2P12_112432111.WAV	1
2P25_213122221.WAV	1
2P25_814731112.WAV	1
2P12_210321211.WAV	1
2P24_312312211.WAV	1
1P19_410141111.WAV	1
1P26_410611212.WAV	1
1P19_111821222.WAV	1
2P5_112812212.WAV	1
1P7_814031222.WAV	1
1P8_113632122.WAV	1
2P12_211831122.WAV	1
1P7_313842122.WAV	1
2P25_211921222.WAV	1
2P12_210631112.WAV	1
2P12_313242121.WAV	1
2P25_412242111.WAV	1
1P19_111911222.WAV	1
2P17_110231111.WAV	1
2P12_112522212.WAV	1
2P25_313022221.WAV	1
2P22_110331111.WAV	1
1P29_213932122.WAV	1
1P34_313122221.WAV	1
1P29_113032121.WAV	1
2P17_113342121.WAV	1
1P7_413832122.WAV	1
1P29_411021221.WAV	1
2P22_411811222.WAV	1
1P8_211921222.WAV	1
1P26_211641122.WAV	1
1P8_313022221.WAV	1
1P34_210711212.WAV	1
2P24_112342111.WAV	1
2P17_112412211.WAV	1
1P19_410411211.WAV	1
2P17_212642112.WAV	1
1P8_410111211.WAV	1
1P19_311931122.WAV	1
1P34_412832112.WAV	1
2P25_210811212.WAV	1
1P19_310241111.WAV	1
1P7_413432121.WAV	1
2P24_210411211.WAV	1
2P24_312622212.WAV	1
1P34_213422221.WAV	1
2P25_412022211.WAV	1
1P19_211811222.WAV	1
1P26_113622222.WAV	1
2P17_312432111.WAV	1
1P19_311841122.WAV	1
2P22_412832112.WAV	1
1P7_311041121.WAV	1
2P22_311831122.WAV	1
1P19_312112211.WAV	1
2P17_110321211.WAV	1
1P26_211511222.WAV	1
2P12_212232111.WAV	1
2P17_311321221.WAV	1
1P29_413242121.WAV	1
1P29_112812212.WAV	1
1P34_411541122.WAV	1
1P34_412122211.WAV	1
2P22_110821212.WAV	1
1P7_213012221.WAV	1
1P34_412612212.WAV	1
1P8_210721212.WAV	1
2P24_413842122.WAV	1
1P8_312532112.WAV	1
1P26_410431111.WAV	1
2P22_313832122.WAV	1
2P12_211741122.WAV	1
1P26_313212221.WAV	1
1P8_110121211.WAV	1
1P26_110821212.WAV	1
1P34_111311221.WAV	1
2P12_311111221.WAV	1
1P29_111431121.WAV	1
2P22_310411211.WAV	1
2P24_313642122.WAV	1
1P17_411421221.WAV	1
1P19_112842112.WAV	1
1P8_211741122.WAV	1
1P17_312742112.WAV	1
1P29_112232111.WAV	1
1P8_411221221.WAV	1
2P22_814022222.WAV	1
2P29_211811222.WAV	1
1P34_113042121.WAV	1
1P29_112542112.WAV	1
1P34_112642112.WAV	1
2P5_113342121.WAV	1
2P17_213622222.WAV	1
2P17_112232111.WAV	1
2P22_310941112.WAV	1
2P29_113332121.WAV	1
2P17_411331121.WAV	1
1P17_311811222.WAV	1
2P24_311511222.WAV	1
2P24_212542112.WAV	1
1P29_410131111.WAV	1
1P7_412232111.WAV	1
1P7_311441121.WAV	1
1P34_211111221.WAV	1
1P8_410911212.WAV	1
2P17_411421221.WAV	1
2P29_310111211.WAV	1
2P22_411141121.WAV	1
2P17_111341121.WAV	1
2P25_413222221.WAV	1
1P19_311221221.WAV	1
2P12_110741112.WAV	1
1P34_413142121.WAV	1
1P19_210341111.WAV	1
1P8_411531122.WAV	1
1P8_213342121.WAV	1
2P17_212242111.WAV	1
1P17_413512222.WAV	1
1P29_211441121.WAV	1
1P29_110631112.WAV	1
2P17_313322221.WAV	1
1P29_412132111.WAV	1
2P17_212422211.WAV	1
2P12_211431121.WAV	1
2P25_212412211.WAV	1
1P34_112422211.WAV	1
1P7_210521212.WAV	1
2P22_311121221.WAV	1
1P19_212212211.WAV	1
1P19_210431111.WAV	1
1P34_412922212.WAV	1
1P17_310831112.WAV	1
2P29_110131111.WAV	1
1P29_313322221.WAV	1
2P17_211841122.WAV	1
1P34_113532122.WAV	1
1P29_113832122.WAV	1
1P7_211721222.WAV	1
2P5_410931112.WAV	1
2P17_410931112.WAV	1
2P17_412222211.WAV	1
1P34_212442111.WAV	1
1P7_212432111.WAV	1
2P22_312412211.WAV	1
2P25_411441121.WAV	1
1P19_313312221.WAV	1
2P12_814731112.WAV	1
2P17_210511212.WAV	1
1P19_312912212.WAV	1
1P7_311711222.WAV	1
1P17_311411221.WAV	1
2P25_413712222.WAV	1
1P19_110841112.WAV	1
2P22_814412221.WAV	1
1P17_313942122.WAV	1
1P19_212122211.WAV	1
1P19_413432121.WAV	1
1P7_410411211.WAV	1
2P12_110031111.WAV	1
1P7_311531122.WAV	1
2P17_814312111.WAV	1
2P17_212912212.WAV	1
2P17_210241111.WAV	1
1P29_111831122.WAV	1
2P17_310831112.WAV	1
2P22_210531112.WAV	1
2P25_110921212.WAV	1
1P19_113022221.WAV	1
2P17_413912222.WAV	1
2P24_312442111.WAV	1
1P34_312812212.WAV	1
2P5_212242111.WAV	1
1P34_211641122.WAV	1
1P19_212612212.WAV	1
2P5_312032111.WAV	1
2P12_213212221.WAV	1
1P34_313612222.WAV	1
1P19_212432111.WAV	1
1P19_410011211.WAV	1
2P5_110811212.WAV	1
2P5_112232111.WAV	1
1P8_814441221.WAV	1
2P25_212632112.WAV	1
2P17_312342111.WAV	1
2P12_310531112.WAV	1
2P22_212042111.WAV	1
2P22_410611212.WAV	1
2P22_211111221.WAV	1
1P34_113312221.WAV	1
1P29_113922222.WAV	1
1P7_412722212.WAV	1
1P7_410941112.WAV	1
2P17_410441111.WAV	1
1P19_413032121.WAV	1
2P5_210111211.WAV	1
1P26_110331111.WAV	1
1P34_210531112.WAV	1
1P19_312332111.WAV	1
2P5_211621222.WAV	1
2P29_313132121.WAV	1
2P25_210721212.WAV	1
1P34_413322221.WAV	1
1P19_412232111.WAV	1
2P5_411731122.WAV	1
2P17_412712212.WAV	1
2P29_213412221.WAV	1
1P7_310511212.WAV	1
1P7_112932112.WAV	1
1P34_312542112.WAV	1
2P25_110741112.WAV	1
1P34_313742122.WAV	1
1P19_410941112.WAV	1
2P25_312712212.WAV	1
2P25_112122211.WAV	1
1P7_411921222.WAV	1
1P34_413942122.WAV	1
2P25_210541112.WAV	1
2P5_311231121.WAV	1
2P25_212322211.WAV	1
1P7_212122211.WAV	1
2P17_311141121.WAV	1
1P8_411711222.WAV	1
1P17_411911222.WAV	1
1P19_210211211.WAV	1
1P17_312832112.WAV	1
1P29_413422221.WAV	1
1P8_111721222.WAV	1
2P24_814341111.WAV	1
1P29_111211221.WAV	1
2P17_313632122.WAV	1
2P22_111221221.WAV	1
2P12_113812222.WAV	1
1P29_411331121.WAV	1
1P34_110331111.WAV	1
1P34_111841122.WAV	1
1P7_210741112.WAV	1
1P19_210831112.WAV	1
1P8_210811212.WAV	1
1P19_411831122.WAV	1
2P17_312832112.WAV	1
2P29_413432121.WAV	1
1P34_411141121.WAV	1
2P25_112612212.WAV	1
2P12_110921212.WAV	1
2P25_310531112.WAV	1
2P22_413942122.WAV	1
1P19_413832122.WAV	1
1P29_110811212.WAV	1
2P25_113542122.WAV	1
1P17_213842122.WAV	1
2P29_213722222.WAV	1
1P26_411231121.WAV	1
2P29_110531112.WAV	1
1P29_411641122.WAV	1
2P24_113142121.WAV	1
1P29_210821212.WAV	1
1P7_411831122.WAV	1
1P34_313032121.WAV	1
2P17_410711212.WAV	1
2P5_412712212.WAV	1
2P22_113442121.WAV	1
2P24_310441111.WAV	1
1P29_311541122.WAV	1
2P17_312122211.WAV	1
1P19_212832112.WAV	1
1P17_312612212.WAV	1
1P7_412632112.WAV	1
1P8_112032111.WAV	1
2P17_111121221.WAV	1
1P34_410031111.WAV	1
1P34_211911222.WAV	1
1P26_211421221.WAV	1
1P29_211221221.WAV	1
1P7_211631122.WAV	1
1P7_112712212.WAV	1
1P19_814031222.WAV	1
1P19_110711212.WAV	1
2P25_210941112.WAV	1
1P17_410841112.WAV	1
2P12_311731122.WAV	1
2P25_310841112.WAV	1
1P19_310731112.WAV	1
2P22_112822212.WAV	1
2P22_310231111.WAV	1
2P17_413642122.WAV	1
1P26_212222211.WAV	1
2P24_313112221.WAV	1
2P22_112332111.WAV	1
2P12_312532112.WAV	1
2P12_210141111.WAV	1
1P29_113432121.WAV	1
1P19_113732122.WAV	1
2P17_310211211.WAV	1
2P22_110421211.WAV	1
2P17_210821212.WAV	1
1P34_213112221.WAV	1
1P19_113332121.WAV	1
2P22_112512212.WAV	1
2P25_213612222.WAV	1
1P26_310411211.WAV	1
1P34_410431111.WAV	1
2P17_413422221.WAV	1
2P24_312842112.WAV	1
1P29_212422211.WAV	1
2P22_310811212.WAV	1
1P29_213132121.WAV	1
2P22_311341121.WAV	1
1P19_110311211.WAV	1
1P7_410321211.WAV	1
1P17_413332121.WAV	1
1P8_311731122.WAV	1
2P24_213122221.WAV	1
2P17_412842112.WAV	1
2P12_410111211.WAV	1
2P17_411241121.WAV	1
1P17_413242121.WAV	1
2P25_311911222.WAV	1
2P17_112142111.WAV	1
1P19_313222221.WAV	1
2P22_211241121.WAV	1
1P34_110421211.WAV	1
1P34_312722212.WAV	1
1P19_310821212.WAV	1
2P22_111621222.WAV	1
2P17_413112221.WAV	1
2P17_412442111.WAV	1
1P29_210641112.WAV	1
1P8_213742122.WAV	1
1P29_410621212.WAV	1
2P22_410521212.WAV	1
1P7_210341111.WAV	1
1P34_412742112.WAV	1
1P34_313342121.WAV	1
2P29_113112221.WAV	1
1P19_313932122.WAV	1
2P29_310511212.WAV	1
2P17_110941112.WAV	1
1P7_413612222.WAV	1
2P22_410431111.WAV	1
1P34_212622212.WAV	1
2P25_413842122.WAV	1
2P29_210121211.WAV	1
2P5_211311221.WAV	1
1P34_413812222.WAV	1
1P34_112822212.WAV	1
2P29_111111221.WAV	1
2P5_410131111.WAV	1
2P12_310931112.WAV	1
2P22_410211211.WAV	1
1P19_411431121.WAV	1
2P22_113622222.WAV	1
2P24_311241121.WAV	1
1P7_410231111.WAV	1
1P7_210431111.WAV	1
1P7_213412221.WAV	1
2P5_313232121.WAV	1
2P5_411511222.WAV	1
2P5_411241121.WAV	1
1P26_112242111.WAV	1
2P25_310441111.WAV	1
1P19_112932112.WAV	1
1P26_814131211.WAV	1
2P22_311611222.WAV	1
2P12_112212211.WAV	1
2P22_113712222.WAV	1
1P19_814731112.WAV	1
2P24_213522222.WAV	1
2P5_112542112.WAV	1
2P22_213422221.WAV	1
1P8_111541122.WAV	1
2P29_311041121.WAV	1
1P29_814722112.WAV	1
2P25_411841122.WAV	1
2P12_113322221.WAV	1
2P12_211211221.WAV	1
2P25_312842112.WAV	1
1P7_311621222.WAV	1
1P34_311741122.WAV	1
1P34_213642122.WAV	1
1P34_213242121.WAV	1
2P12_410731112.WAV	1
2P5_213312221.WAV	1
2P12_313732122.WAV	1
1P34_210041111.WAV	1
2P25_814112211.WAV	1
1P7_410141111.WAV	1
2P25_312312211.WAV	1
2P22_410921212.WAV	1
2P17_410311211.WAV	1
2P22_413632122.WAV	1
1P34_310011211.WAV	1
2P5_211931122.WAV	1
2P17_410621212.WAV	1
2P22_410341111.WAV	1
1P7_312022211.WAV	1
1P7_113512222.WAV	1
2P17_213442121.WAV	1
2P22_213642122.WAV	1
2P25_212722212.WAV	1
1P19_113512222.WAV	1
2P22_112112211.WAV	1
2P25_311511222.WAV	1
2P17_113612222.WAV	1
2P5_211131121.WAV	1
1P26_814312111.WAV	1
2P24_310041111.WAV	1
2P25_213832122.WAV	1
2P12_110211211.WAV	1
1P8_313512222.WAV	1
1P8_310711212.WAV	1
1P7_110531112.WAV	1
1P19_113112221.WAV	1
1P19_210521212.WAV	1
1P8_210411211.WAV	1
2P5_410711212.WAV	1
1P8_113012221.WAV	1
1P19_411211221.WAV	1
2P24_814112211.WAV	1
2P12_212632112.WAV	1
1P29_814231122.WAV	1
1P7_312732112.WAV	1
2P25_814522212.WAV	1
2P5_212112211.WAV	1
1P26_310941112.WAV	1
1P17_311941122.WAV	1
2P5_312432111.WAV	1
2P22_113842122.WAV	1
1P26_410921212.WAV	1
1P29_212912212.WAV	1
1P7_210831112.WAV	1
1P34_411941122.WAV	1
2P5_111431121.WAV	1
2P17_410221211.WAV	1
2P29_113242121.WAV	1
2P17_113832122.WAV	1
2P17_113522222.WAV	1
1P29_110721212.WAV	1
1P7_814341111.WAV	1
2P29_113912222.WAV	1
2P29_110441111.WAV	1
2P5_413022221.WAV	1
2P22_112912212.WAV	1
1P7_310331111.WAV	1
1P29_311721222.WAV	1
2P24_110031111.WAV	1
2P22_313612222.WAV	1
2P12_313912222.WAV	1
1P26_213242121.WAV	1
2P25_112742112.WAV	1
1P19_112222211.WAV	1
2P17_313142121.WAV	1
1P7_112312211.WAV	1
1P34_112332111.WAV	1
2P17_412932112.WAV	1
1P8_311241121.WAV	1
2P12_312222211.WAV	1
2P5_210331111.WAV	1
1P8_113542122.WAV	1
1P8_212812212.WAV	1
1P8_113232121.WAV	1
2P25_410421211.WAV	1
2P25_410821212.WAV	1
2P29_311221221.WAV	1
1P26_412342111.WAV	1
2P17_310741112.WAV	1
2P22_110511212.WAV	1
2P12_211121221.WAV	1
1P19_210031111.WAV	1
1P29_313942122.WAV	1
1P17_410441111.WAV	1
1P29_110231111.WAV	1
1P29_310611212.WAV	1
1P7_213812222.WAV	1
2P5_110321211.WAV	1
1P8_212232111.WAV	1
1P8_413532122.WAV	1
2P17_112322211.WAV	1
2P29_212212211.WAV	1
1P29_210511212.WAV	1
1P19_412812212.WAV	1
2P24_313822222.WAV	1
1P7_413032121.WAV	1
2P5_210241111.WAV	1
1P8_413842122.WAV	1
1P26_411721222.WAV	1
1P7_313132121.WAV	1
2P5_113432121.WAV	1
1P26_111311221.WAV	1
1P34_210841112.WAV	1
1P7_310421211.WAV	1
2P24_210011211.WAV	1
2P5_111341121.WAV	1
1P17_313812222.WAV	1
2P29_211411221.WAV	1
2P12_112122211.WAV	1
2P25_814622121.WAV	1
2P17_212822212.WAV	1
1P34_814541212.WAV	1
2P5_311721222.WAV	1
2P12_213832122.WAV	1
2P24_410021211.WAV	1
2P22_311211221.WAV	1
1P19_212522212.WAV	1
2P29_814622121.WAV	1
1P29_313012221.WAV	1
1P8_411311221.WAV	1
2P22_210441111.WAV	1
1P8_211341121.WAV	1
2P29_814341111.WAV	1
2P12_814622121.WAV	1
2P29_411741122.WAV	1
1P7_113912222.WAV	1
2P12_310621212.WAV	1
1P29_212732112.WAV	1
1P19_814522212.WAV	1
1P19_313622222.WAV	1
1P19_410811212.WAV	1
1P7_814112211.WAV	1
2P25_413132121.WAV	1
2P25_814031222.WAV	1
2P25_313112221.WAV	1
1P34_212842112.WAV	1
2P22_310541112.WAV	1
2P12_212012211.WAV	1
2P17_411821222.WAV	1
1P7_312512212.WAV	1
1P17_210421211.WAV	1
2P17_410841112.WAV	1
2P12_212542112.WAV	1
2P22_112242111.WAV	1
2P12_411621222.WAV	1
2P22_313122221.WAV	1
1P7_210921212.WAV	1
1P19_310641112.WAV	1
2P29_311931122.WAV	1
2P12_211341121.WAV	1
2P29_113422221.WAV	1
1P29_312432111.WAV	1
1P34_112732112.WAV	1
1P7_413922222.WAV	1
1P7_213232121.WAV	1
2P5_814641121.WAV	1
2P29_410411211.WAV	1
1P17_310341111.WAV	1
2P22_211911222.WAV	1
2P29_311531122.WAV	1
2P5_412532112.WAV	1
1P8_312042111.WAV	1
1P7_213632122.WAV	1
1P8_412822212.WAV	1
2P22_311921222.WAV	1
2P29_312022211.WAV	1
1P7_313932122.WAV	1
1P7_310021211.WAV	1
2P25_313822222.WAV	1
2P12_311421221.WAV	1
1P26_210311211.WAV	1
2P29_111821222.WAV	1
1P29_210331111.WAV	1
1P26_113312221.WAV	1
2P5_310121211.WAV	1
1P19_110441111.WAV	1
1P8_113942122.WAV	1
1P29_312032111.WAV	1
1P29_311231121.WAV	1
1P29_411111221.WAV	1
2P22_110021211.WAV	1
2P17_814541212.WAV	1
2P17_213712222.WAV	1
2P12_412332111.WAV	1
2P17_110811212.WAV	1
1P19_112622212.WAV	1
2P22_110241111.WAV	1
2P12_411041121.WAV	1
2P22_212312211.WAV	1
2P22_412212211.WAV	1
2P12_311331121.WAV	1
2P29_410811212.WAV	1
1P29_310921212.WAV	1
2P25_312622212.WAV	1
2P17_213042121.WAV	1
2P29_312112211.WAV	1
2P17_112942112.WAV	1
2P5_413242121.WAV	1
2P12_411221221.WAV	1
1P7_212922212.WAV	1
1P34_112512212.WAV	1
2P12_412022211.WAV	1
2P12_210811212.WAV	1
2P29_212032111.WAV	1
2P29_411211221.WAV	1
2P29_210521212.WAV	1
2P29_312422211.WAV	1
2P5_312212211.WAV	1
2P5_311321221.WAV	1
1P8_213922222.WAV	1
2P22_112642112.WAV	1
1P34_413412221.WAV	1
2P22_112732112.WAV	1
1P7_410811212.WAV	1
2P5_110541112.WAV	1
2P5_111121221.WAV	1
1P26_110731112.WAV	1
1P19_410321211.WAV	1
1P29_211311221.WAV	1
1P8_113722222.WAV	1
1P7_310821212.WAV	1
2P12_211521222.WAV	1
2P29_110621212.WAV	1
1P7_310241111.WAV	1
2P22_412612212.WAV	1
2P17_112542112.WAV	1
2P5_814541212.WAV	1
1P26_311741122.WAV	1
1P19_211941122.WAV	1
1P26_814022222.WAV	1
2P25_113012221.WAV	1
1P8_310531112.WAV	1
1P7_313222221.WAV	1
2P5_311411221.WAV	1
1P19_313712222.WAV	1
2P12_212812212.WAV	1
2P29_411521222.WAV	1
1P26_310321211.WAV	1
1P8_410511212.WAV	1
1P29_310831112.WAV	1
1P26_310141111.WAV	1
1P7_411611222.WAV	1
1P29_814541212.WAV	1
2P12_312442111.WAV	1
2P29_212922212.WAV	1
2P29_111911222.WAV	1
2P5_412132111.WAV	1
2P25_313512222.WAV	1
1P19_313532122.WAV	1
2P25_113142121.WAV	1
2P5_212912212.WAV	1
2P29_310821212.WAV	1
2P17_111521222.WAV	1
1P26_413412221.WAV	1
2P17_112812212.WAV	1
1P19_213322221.WAV	1
2P12_211921222.WAV	1
2P29_112932112.WAV	1
2P29_310421211.WAV	1
1P34_814022222.WAV	1
1P29_410311211.WAV	1
2P12_412112211.WAV	1
2P29_311311221.WAV	1
2P29_112222211.WAV	1
1P34_112912212.WAV	1
2P12_113012221.WAV	1
1P26_213422221.WAV	1
1P26_814412221.WAV	1
2P22_213112221.WAV	1
2P29_814731112.WAV	1
1P26_210621212.WAV	1
2P29_310731112.WAV	1
1P34_110021211.WAV	1
1P29_413332121.WAV	1
2P22_312322211.WAV	1
1P34_213822222.WAV	1
1P19_412542112.WAV	1
2P22_212442111.WAV	1
2P12_213032121.WAV	1
1P29_212112211.WAV	1
2P12_210411211.WAV	1
2P25_312442111.WAV	1
1P29_410711212.WAV	1
2P17_211621222.WAV	1
1P29_213222221.WAV	1
2P5_310831112.WAV	1
2P5_110721212.WAV	1
2P12_814031222.WAV	1
2P29_310641112.WAV	1
1P8_312932112.WAV	1
1P7_313532122.WAV	1
2P12_213612222.WAV	1
2P5_814022222.WAV	1
2P29_312912212.WAV	1
1P26_814541212.WAV	1
2P29_210431111.WAV	1
1P26_413942122.WAV	1
1P29_113742122.WAV	1
2P12_110521212.WAV	1
2P25_111541122.WAV	1
1P26_111441121.WAV	1
2P29_311131121.WAV	1
2P22_211641122.WAV	1
2P22_212842112.WAV	1
1P29_313232121.WAV	1
1P19_111421221.WAV	1
2P29_213942122.WAV	1
1P8_412022211.WAV	1
2P29_210611212.WAV	1
1P29_213442121.WAV	1
1P29_410531112.WAV	1
1P29_112142111.WAV	1
1P8_111231121.WAV	1
1P17_312922212.WAV	1
1P7_213142121.WAV	1
2P22_413812222.WAV	1
1P8_211521222.WAV	1
2P5_313412221.WAV	1
2P12_310711212.WAV	1
1P7_411741122.WAV	1
2P29_412012211.WAV	1
1P19_312512212.WAV	1
1P8_212632112.WAV	1
2P5_412042111.WAV	1
2P5_410531112.WAV	1
2P29_212522212.WAV	1
1P26_112822212.WAV	1
2P17_113742122.WAV	1
2P17_814641121.WAV	1
1P7_113732122.WAV	1
2P5_313722222.WAV	1
1P8_413132121.WAV	1
2P5_412932112.WAV	1
1P7_312822212.WAV	1
2P22_312142111.WAV	1
2P29_213142121.WAV	1
1P26_210131111.WAV	1
1P19_411741122.WAV	1
1P8_212012211.WAV	1
1P7_212832112.WAV	1
2P12_213742122.WAV	1
1P26_113932122.WAV	1
2P12_412512212.WAV	1
2P29_213542122.WAV	1
2P22_213512222.WAV	1
2P29_113732122.WAV	1
2P29_312822212.WAV	1
2P22_412922212.WAV	1
1P19_411341121.WAV	1
2P12_412732112.WAV	1
1P34_814641121.WAV	1
1P34_814312111.WAV	1
2P12_313642122.WAV	1
2P12_814522212.WAV	1
2P12_212722212.WAV	1
2P12_113942122.WAV	1
1P26_413232121.WAV	1
1P29_412222211.WAV	1
2P22_213822222.WAV	1
1P26_112512212.WAV	1
2P12_112612212.WAV	1
1P17_313722222.WAV	1
1P7_212522212.WAV	1
2P5_412222211.WAV	1
2P29_210831112.WAV	1
1P26_412832112.WAV	1
2P12_311241121.WAV	1
1P26_112332111.WAV	1
1P8_112122211.WAV	1
2P25_814341111.WAV	1
1P29_210021211.WAV	1
1P8_310841112.WAV	1
2P5_313322221.WAV	1
2P22_210841112.WAV	1
2P17_413822222.WAV	1
2P22_312722212.WAV	1
1P29_311321221.WAV	1
2P29_411831122.WAV	1
1P19_410541112.WAV	1
1P8_313332121.WAV	1
2P5_310921212.WAV	1
2P5_211221221.WAV	1
2P25_310041111.WAV	1
1P26_410121211.WAV	1
2P5_213532122.WAV	1
2P22_212622212.WAV	1
2P22_312812212.WAV	1
1P26_112732112.WAV	1
2P29_111331121.WAV	1
1P26_211021221.WAV	1
1P29_210421211.WAV	1
1P29_412532112.WAV	1
2P12_411311221.WAV	1
1P8_413312221.WAV	1
2P17_413512222.WAV	1
1P26_212622212.WAV	1
1P34_814131211.WAV	1
2P29_112132111.WAV	1
1P8_113812222.WAV	1
1P8_311511222.WAV	1
2P29_313932122.WAV	1
1P26_112912212.WAV	1
1P26_112422211.WAV	1
2P5_411911222.WAV	1
2P17_110011211.WAV	1
2P5_212732112.WAV	1
2P5_411111221.WAV	1
2P25_410021211.WAV	1
1P8_313822222.WAV	1
1P29_213622222.WAV	1
1P8_413442121.WAV	1
2P12_113142121.WAV	1
1P17_312342111.WAV	1
2P17_312742112.WAV	1
1P19_311441121.WAV	1
1P29_212512212.WAV	1
1P7_413122221.WAV	1
2P5_212512212.WAV	1
2P12_410821212.WAV	1
2P17_410041111.WAV	1
1P26_310631112.WAV	1
1P19_113822222.WAV	1
1P29_311411221.WAV	1
2P5_411021221.WAV	1
2P29_411431121.WAV	1
2P29_313442121.WAV	1
2P12_412912212.WAV	1
1P19_213722222.WAV	1
2P29_110711212.WAV	1
2P17_412312211.WAV	1
1P19_212342111.WAV	1
1P29_113342121.WAV	1
2P29_814522212.WAV	1
2P5_111741122.WAV	1
1P19_411921222.WAV	1
1P26_212932112.WAV	1
1P19_312822212.WAV	1
1P26_211331121.WAV	1
1P19_113642122.WAV	1
2P22_212712212.WAV	1
1P8_412512212.WAV	1
2P12_312622212.WAV	1
2P12_310311211.WAV	1
2P29_814031222.WAV	1
2P29_112842112.WAV	1
2P29_313222221.WAV	1
1P34_413722222.WAV	1
1P7_313312221.WAV	1
2P12_210541112.WAV	1
2P12_212942112.WAV	1
2P29_312732112.WAV	1
1P19_412632112.WAV	1
1P19_310021211.WAV	1
2P12_412822212.WAV	1
1P8_412242111.WAV	1
2P29_312642112.WAV	1
2P5_112412211.WAV	1
1P8_410821212.WAV	1
2P29_412542112.WAV	1
2P5_210511212.WAV	1
2P29_212832112.WAV	1
2P29_313622222.WAV	1
1P34_213512222.WAV	1
1P19_412322211.WAV	1
1P8_311911222.WAV	1
2P12_413132121.WAV	1
2P5_412442111.WAV	1
2P5_210731112.WAV	1
2P17_412622212.WAV	1
1P19_113912222.WAV	1
2P29_311711222.WAV	1
2P5_113612222.WAV	1
2P29_311841122.WAV	1
1P26_312012211.WAV	1
1P7_310911212.WAV	1
1P29_411241121.WAV	1
2P22_313522222.WAV	1
1P7_213942122.WAV	1
1P26_410211211.WAV	1
2P12_213522222.WAV	1
2P22_413722222.WAV	1
1P26_211111221.WAV	1
2P5_310031111.WAV	1
1P29_411911222.WAV	1
2P12_311821222.WAV	1
1P29_814131211.WAV	1
2P5_411331121.WAV	1
1P29_212242111.WAV	1
1P26_413012221.WAV	1
1P7_211811222.WAV	1
2P25_113722222.WAV	1
1P19_412412211.WAV	1
2P29_113022221.WAV	1
1P29_411421221.WAV	1
2P5_212332111.WAV	1
1P29_212822212.WAV	1
1P8_112432111.WAV	1
1P29_310031111.WAV	1
2P12_310841112.WAV	1
2P24_814441221.WAV	1
2P17_313012221.WAV	1
1P7_312112211.WAV	1
2P12_112742112.WAV	1
2P5_312612212.WAV	1
1P29_413642122.WAV	1
2P12_311911222.WAV	1
1P19_814341111.WAV	1
2P12_411841122.WAV	1
1P19_814112211.WAV	1
2P29_210031111.WAV	1
2P29_413032121.WAV	1
1P8_212542112.WAV	1
1P8_112342111.WAV	1
2P17_413022221.WAV	1
2P12_312042111.WAV	1
1P19_413342121.WAV	1
1P26_213332121.WAV	1
1P7_412942112.WAV	1
1P7_413522222.WAV	1
1P19_213542122.WAV	1
2P12_311641122.WAV	1
2P29_312512212.WAV	1
1P8_212412211.WAV	1
1P29_211841122.WAV	1
1P29_113122221.WAV	1
1P7_111111221.WAV	1
2P12_411441121.WAV	1
1P26_410741112.WAV	1
1P26_210221211.WAV	1
1P26_211911222.WAV	1
2P22_413142121.WAV	1
1P29_412712212.WAV	1
1P29_312212211.WAV	1
1P19_112712212.WAV	1
2P12_413622222.WAV	1
1P29_112722212.WAV	1
2P29_210741112.WAV	1
1P29_312522212.WAV	1
1P34_213022221.WAV	1
2P5_112722212.WAV	1
1P19_312642112.WAV	1
2P5_310521212.WAV	1
2P17_213842122.WAV	1
1P7_313622222.WAV	1
1P8_312222211.WAV	1
1P19_213012221.WAV	1
2P12_313022221.WAV	1
1P26_310231111.WAV	1
2P12_412242111.WAV	1
2P5_413912222.WAV	1
2P29_313532122.WAV	1
1P34_113712222.WAV	1
1P19_814441221.WAV	1
2P5_310341111.WAV	1
2P12_412642112.WAV	1
2P12_814112211.WAV	1
1P26_313432121.WAV	1
2P5_410311211.WAV	1
1P29_413912222.WAV	1
1P29_311811222.WAV	1
1P29_412042111.WAV	1
2P29_210921212.WAV	1
